Campaign,Labels,Budget,Budget type,Campaign Type,Networks,Languages,Bid Strategy Type,Bid Strategy Name,Target CPA,Desktop Bid Modifier,Mobile Bid Modifier,Tablet Bid Modifier,TV Screen Bid Modifier,Start Date,End Date,Ad Schedule,Ad rotation,Targeting method,Exclusion method,Flexible Reach,Ad Group,Max CPC,Max CPM,Max CPV,Percent CPC,Target CPM,Target ROAS,Top Content Bid Modifier,Display Network Custom Bid Type,Targeting expansion,Ad Group Type,Audience targeting,Audience grouped,Tracking template,Final URL suffix,Custom parameters,ID,Location,Reach,Feed,Radius,Unit,Bid Modifier,Criterion Type,Keyword,First page bid,Top of page bid,First position bid,Quality score,Landing page experience,Expected CTR,Ad relevance,Final URL,Final mobile URL,Ad type,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Path 1,Path 2,Link Text,Description Line 1,Description Line 2,Upgraded extension,Header,Snippet Values,Callout text,Phone Number,Country of Phone,Conversion Action,Campaign Status,Ad Group Status,Status,Approval Status,Comment
AP | Tree Surgery Template,,15,Daily,Search,Google search,en,Maximize conversions,,0,-10,20,10,,[],[],(Monday[08:00-22:00]);(Tuesday[08:00-22:00]);(Wednesday[08:00-22:00]);(Thursday[08:00-22:00]);(Friday[08:00-22:00]);(Saturday[08:00-22:00]);(Sunday[08:00-22:00]),Optimize for clicks,Location of presence,Location of presence,Audiences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,Austria,8420000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,Uganda,3740000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180630,"CF43, Wales, United Kingdom",10000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2574,Norfolk Island,2000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2410,South Korea,25000000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2268,Georgia,2760000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496,Mongolia,1650000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007409,"Bangor, Wales, United Kingdom",54000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024915,"Gwynedd Valley, Pennsylvania, United States",6000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045639,"NP26, Wales, United Kingdom",46000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376,Israel,7380000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9046493,"CH1, England, United Kingdom",110000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2232,Eritrea,10000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045371,"CF23, Wales, United Kingdom",87000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045651,"NP20, Wales, United Kingdom",118000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045253,"LL16, Wales, United Kingdom",21000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064,Bhutan,398000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2512,Oman,3430000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624,Guinea-Bissau,153000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442,Luxembourg,952000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045346,"TA24, England, United Kingdom",33000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045353,"CF24, Wales, United Kingdom",158000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180628,"CF41, Wales, United Kingdom",10000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678,Sao Tome and Principe,33000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,Madagascar,671000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045380,"LD3, Wales, United Kingdom",32000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045255,"CH7, Wales, United Kingdom",87000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180850,"LL78, Wales, United Kingdom",0,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2156,China,8160000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045242,"CH8, Wales, United Kingdom",35000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585,Palau,15000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007437,"Lampeter, Wales, United Kingdom",9000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196,Cyprus,1300000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180629,"CF42, Wales, United Kingdom",14000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570,Niue,0,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045257,"LL23, Wales, United Kingdom",6000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007421,"Colwyn Bay, Wales, United Kingdom",36000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2776,Tonga,32000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045358,"CF62, Wales, United Kingdom",73000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2398,Kazakhstan,13100000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045248,"LL24, Wales, United Kingdom",7000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2036,Australia,21700000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630,Puerto Rico,2400000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2654,"Saint Helena, Ascension and Tristan da Cunha",3000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045258,"LL20, Wales, United Kingdom",14000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2056,Belgium,9690000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2191,Croatia,3350000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384,Cote d'Ivoire,3870000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045385,"SA12, Wales, United Kingdom",58000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2296,Kiribati,22000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2736,Sudan,1690000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492,Monaco,75000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180828,"LL47, Wales, United Kingdom",0,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180876,"NP13, Wales, United Kingdom",22000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458,Malaysia,27600000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180627,"CF15, Wales, United Kingdom",36000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9181013,"SA46, Wales, United Kingdom",4000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045422,"HR4, England, United Kingdom",54000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,Greece,7570000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2705,Slovenia,1770000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2768,Togo,944000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180831,"LL51, Wales, United Kingdom",1000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045418,"SY6, England, United Kingdom",11000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795,Turkmenistan,1660000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045649,"NP18, Wales, United Kingdom",46000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428,Latvia,1510000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9060999,"CF32, Wales, United Kingdom",68000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2328,Guyana,490000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045383,"SA13, Wales, United Kingdom",37000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2670,Saint Vincent and the Grenadines,85000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9181020,"SA70, Wales, United Kingdom",13000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180844,"LL70, Wales, United Kingdom",0,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258,French Polynesia,172000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2666,Saint Pierre and Miquelon,4000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045410,"SA43, Wales, United Kingdom",21000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9180849,"LL76, Wales, United Kingdom",0,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2796,Turks and Caicos Islands,62000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045352,"CF10, Wales, United Kingdom",632000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9181005,"SA37, Wales, United Kingdom",1000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2584,Marshall Islands,36000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045382,"CF47, Wales, United Kingdom",19000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007459,"Ruthin, Wales, United Kingdom",18000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148,Chad,409000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2140,Central African Republic,79000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
AP | Tree Surgery Template,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2214,Dominican Republic,7110000,,,,,Campaign Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paused,,Enabled,,
